"","name","year","month","unemprate"
"24321","Washington",2010,"May",4.7
"24322","Washington",2010,"June",5.1
"24323","Wayne",2011,"February",6
"24324","Wayne",2011,"March",6.1
"24325","Wayne",2011,"April",5.1
"24326","Wayne",2011,"May",5.1
"24327","Wayne",2011,"June",5.9
"24328","Wayne",2011,"July",5.7
"24329","Wayne",2011,"August",5.8
"24330","Wayne",2011,"September",5.5
"24331","Wayne",2011,"October",5.3
"24332","Wayne",2011,"November",5
"24333","Wayne",2011,"December",5.3
"24334","Wayne",2012,"January",5.9
"24335","Wayne",2012,"February",6.3
"24336","Webster",2016,"July",4.1
"24337","Warren",2012,"May",4.6
"24338","Warren",2012,"June",4.8
"24339","Warren",2012,"July",4.8
"24340","Warren",2012,"August",4.7
"24341","Warren",2012,"September",4.2
"24342","Warren",2012,"October",4.2
"24343","Warren",2012,"November",4.2
"24344","Warren",2012,"December",4.8
"24345","Warren",2013,"January",5.8
"24346","Warren",2013,"February",5.3
"24347","Warren",2013,"March",5.1
"24348","Warren",2013,"April",4.5
"24349","Warren",2013,"May",4.4
"24350","Warren",2013,"June",4.6
"24351","Washington",2010,"July",5.3
"24352","Washington",2010,"August",5.1
"24353","Washington",2010,"September",4.8
"24354","Washington",2010,"October",4.4
"24355","Washington",2010,"November",4.6
"24356","Washington",2010,"December",4.9
"24357","Washington",2011,"January",6.2
"24358","Washington",2011,"February",5.7
"24359","Washington",2011,"March",5.3
"24360","Washington",2011,"April",4.4
"24361","Washington",2011,"May",4.3
"24362","Washington",2011,"June",5
"24363","Washington",2011,"July",4.8
"24364","Washington",2011,"August",4.8
"24365","Washington",2011,"September",4.3
"24366","Wayne",2012,"March",6.1
"24367","Wayne",2012,"April",4.9
"24368","Wayne",2012,"May",4.9
"24369","Wayne",2012,"June",5.3
"24370","Wayne",2012,"July",5.6
"24371","Wayne",2012,"August",5.6
"24372","Wayne",2012,"September",5
"24373","Wayne",2012,"October",5.1
"24374","Wayne",2012,"November",5.4
"24375","Wayne",2012,"December",5.4
"24376","Wayne",2013,"January",6.3
"24377","Wayne",2013,"February",7
"24378","Wayne",2013,"March",5.9
"24379","Wayne",2013,"April",5.1
"24380","Wayne",2013,"May",4.9
"24381","Wayne",2013,"June",5.2
"24382","Wayne",2013,"July",5
"24383","Wayne",2013,"August",4.8
"24384","Wayne",2013,"September",4.4
"24385","Wayne",2013,"October",4.5
"24386","Wayne",2013,"November",4.2
"24387","Wayne",2013,"December",4.9
"24388","Wayne",2014,"January",6.5
"24389","Wayne",2014,"February",6.2
"24390","Webster",2016,"August",4
"24391","Webster",2016,"September",3.3
"24392","Webster",2016,"October",3.2
"24393","Webster",2016,"November",3.2
"24394","Webster",2016,"December",3.9
"24395","Webster",2017,"January",4.5
"24396","Webster",2017,"February",4.2
"24397","Webster",2017,"March",4.3
"24398","Webster",2017,"April",3.7
"24399","Warren",2013,"July",4.3
"24400","Warren",2013,"August",4.3
"24401","Warren",2013,"September",4
"24402","Warren",2013,"October",3.9
"24403","Warren",2013,"November",3.7
"24404","Warren",2013,"December",4
"24405","Warren",2014,"January",5
"24406","Warren",2014,"February",4.8
"24407","Warren",2014,"March",4.6
"24408","Warren",2014,"April",3.6
"24409","Warren",2014,"May",3.7
"24410","Warren",2014,"June",3.9
"24411","Warren",2014,"July",3.9
"24412","Warren",2014,"August",3.7
"24413","Washington",2011,"October",4
"24414","Washington",2011,"November",4
"24415","Washington",2011,"December",4.5
"24416","Washington",2012,"January",5.3
"24417","Washington",2012,"February",5.3
"24418","Washington",2012,"March",4.7
"24419","Washington",2012,"April",4
"24420","Washington",2012,"May",4
"24421","Washington",2012,"June",4.3
"24422","Washington",2012,"July",4.3
"24423","Washington",2012,"August",4.4
"24424","Washington",2012,"September",3.6
"24425","Wayne",2014,"March",6.1
"24426","Wayne",2014,"April",4.7
"24427","Wayne",2014,"May",4.8
"24428","Wayne",2014,"June",4.8
"24429","Wayne",2014,"July",4.9
"24430","Wayne",2014,"August",4.8
"24431","Wayne",2014,"September",4.3
"24432","Wayne",2014,"October",4.2
"24433","Wayne",2014,"November",4.4
"24434","Wayne",2014,"December",4.4
"24435","Wayne",2015,"January",5.1
"24436","Wayne",2015,"February",4.7
"24437","Wayne",2015,"March",4.5
"24438","Wayne",2015,"April",3.7
"24439","Wayne",2015,"May",3.7
"24440","Wayne",2015,"June",3.7
"24441","Wayne",2015,"July",3.8
"24442","Wayne",2015,"August",3.5
"24443","Wayne",2015,"September",3.5
"24444","Wayne",2015,"October",3.2
"24445","Wayne",2015,"November",3.3
"24446","Wayne",2015,"December",3.9
"24447","Wayne",2016,"January",5
"24448","Wayne",2016,"February",4.7
"24449","Wayne",2016,"March",4
"24450","Wayne",2016,"April",3.4
"24451","Wayne",2016,"May",3.3
"24452","Wayne",2016,"June",4.1
"24453","Wayne",2016,"July",4
"24454","Wayne",2016,"August",3.9
"24455","Wayne",2016,"September",3.5
"24456","Wayne",2016,"October",3.2
"24457","Wayne",2016,"November",2.9
"24458","Wayne",2016,"December",3
"24459","Wayne",2017,"January",4.4
"24460","Wayne",2017,"February",3.9
"24461","Wayne",2017,"March",3
"24462","Wayne",2017,"April",2.7
"24463","Wayne",2017,"May",2.7
"24464","Wayne",2017,"June",2.8
"24465","Webster",2017,"May",3.4
"24466","Webster",2017,"June",4
"24467","Webster",2017,"July",4
"24468","Webster",2017,"August",4
"24469","Webster",2017,"September",3.2
"24470","Webster",2017,"October",2.8
"24471","Webster",2017,"November",3
"24472","Webster",2017,"December",3.5
"24473","Webster",2018,"January",4.1
"24474","Webster",2018,"February",3.9
"24475","Webster",2018,"March",3.9
"24476","Webster",2018,"April",3.4
"24477","Webster",2018,"May",2.9
"24478","Warren",2014,"September",3.6
"24479","Warren",2014,"October",3.5
"24480","Warren",2014,"November",3.4
"24481","Warren",2014,"December",3.7
"24482","Warren",2015,"January",4.6
"24483","Warren",2015,"February",4.3
"24484","Warren",2015,"March",4
"24485","Warren",2015,"April",3.2
"24486","Warren",2015,"May",3.3
"24487","Warren",2015,"June",3.3
"24488","Warren",2015,"July",3.1
"24489","Warren",2015,"August",2.9
"24490","Warren",2015,"September",3
"24491","Washington",2012,"October",3.4
"24492","Washington",2012,"November",3.4
"24493","Washington",2012,"December",3.9
"24494","Wayne",2017,"July",3
"24495","Wayne",2017,"August",3.1
"24496","Wayne",2017,"September",2.9
"24497","Wayne",2017,"October",2.6
"24498","Wayne",2017,"November",2.9
"24499","Wayne",2017,"December",2.8
"24500","Wayne",2018,"January",4
"24501","Wayne",2018,"February",3.7
"24502","Wayne",2018,"March",3.2
"24503","Wayne",2018,"April",2.5
"24504","Wayne",2018,"May",2.3
"24505","Wayne",2018,"June",2.6
"24506","Wayne",2018,"July",2.7
"24507","Wayne",2018,"August",2.6
"24508","Wayne",2018,"September",2.4
"24509","Wayne",2018,"October",2.2
"24510","Wayne",2018,"November",2.3
"24511","Wayne",2018,"December",3
"24512","Wayne",2019,"January",3.6
"24513","Wayne",2019,"February",3
"24514","Wayne",2019,"March",3.1
"24515","Wayne",2019,"April",2.1
"24516","Wayne",2019,"May",2.5
"24517","Wayne",2019,"June",2.6
"24518","Wayne",2019,"July",2.8
"24519","Wayne",2019,"August",2.7
"24520","Wayne",2019,"September",2.5
"24521","Wayne",2019,"October",2.1
"24522","Wayne",2019,"November",2.1
"24523","Wayne",2019,"December",2.6
"24524","Wayne",2020,"January",2.9
"24525","Wayne",2020,"February",2.6
"24526","Wayne",2020,"March",2.9
"24527","Wayne",2020,"April",9.5
"24528","Wayne",2020,"May",7.1
"24529","Wayne",2020,"June",6.3
"24530","Wayne",2020,"July",5.3
"24531","Wayne",2020,"August",4
"24532","Wayne",2020,"September",3.6
"24533","Webster",2018,"June",3.6
"24534","Webster",2018,"July",3.7
"24535","Webster",2018,"August",3.4
"24536","Webster",2018,"September",2.7
"24537","Webster",2018,"October",2.5
"24538","Webster",2018,"November",2.7
"24539","Webster",2018,"December",3.3
"24540","Webster",2019,"January",4
"24541","Webster",2019,"February",3.5
"24542","Webster",2019,"March",3.6
"24543","Webster",2019,"April",3
"24544","Webster",2019,"May",2.8
"24545","Webster",2019,"June",3.4
"24546","Warren",2015,"October",2.9
"24547","Warren",2015,"November",2.9
"24548","Warren",2015,"December",3.2
"24549","Warren",2016,"January",3.9
"24550","Warren",2016,"February",3.8
"24551","Warren",2016,"March",3.5
"24552","Warren",2016,"April",3.1
"24553","Warren",2016,"May",3
"24554","Warren",2016,"June",3.4
"24555","Warren",2016,"July",3.2
"24556","Warren",2016,"August",3.2
"24557","Warren",2016,"September",2.9
"24558","Warren",2016,"October",2.6
"24559","Warren",2016,"November",2.5
"24560","Warren",2016,"December",2.9
"24561","Warren",2017,"January",4
"24562","Washington",2013,"January",5.2
"24563","Washington",2013,"February",4.7
"24564","Washington",2013,"March",4.3
"24565","Washington",2013,"April",3.5
"24566","Washington",2013,"May",3.5
"24567","Washington",2013,"June",3.9
"24568","Washington",2013,"July",3.7
"24569","Washington",2013,"August",3.6
"24570","Washington",2013,"September",3.2
"24571","Washington",2013,"October",3.2
"24572","Washington",2013,"November",3.1
"24573","Washington",2013,"December",3.5
"24574","Washington",2014,"January",4.8
"24575","Washington",2014,"February",4.6
"24576","Washington",2014,"March",4.4
"24577","Washington",2014,"April",3.3
"24578","Washington",2014,"May",3.3
"24579","Washington",2014,"June",3.6
"24580","Wayne",2020,"October",2.9
"24581","Wayne",2020,"November",3.3
"24582","Wayne",2020,"December",3.3
"24583","Wayne",2021,"January",4.3
"24584","Wayne",2021,"February",4.2
"24585","Wayne",2021,"March",3.6
"24586","Wayne",2021,"April",3.1
"24587","Wayne",2021,"May",3.4
"24588","Wayne",2021,"June",4.4
"24589","Webster",2000,"January",3.9
"24590","Webster",2000,"February",3.5
"24591","Webster",2000,"March",3.3
"24592","Webster",2000,"April",2.8
"24593","Webster",2000,"May",2.7
"24594","Webster",2000,"June",2.9
"24595","Webster",2000,"July",2.5
"24596","Webster",2000,"August",2.9
"24597","Webster",2000,"September",2.8
"24598","Webster",2000,"October",2.9
"24599","Webster",2000,"November",3.1
"24600","Webster",2000,"December",3.6
"24601","Webster",2001,"January",4.7
"24602","Webster",2001,"February",4.4
"24603","Webster",2001,"March",4.8
"24604","Webster",2001,"April",3.7
"24605","Webster",2001,"May",3.1
"24606","Webster",2001,"June",3.6
"24607","Webster",2001,"July",3.1
"24608","Webster",2001,"August",3.1
"24609","Webster",2001,"September",3
"24610","Webster",2001,"October",3
"24611","Webster",2001,"November",3.4
"24612","Webster",2001,"December",3.9
"24613","Webster",2002,"January",4.6
"24614","Webster",2002,"February",4.7
"24615","Webster",2002,"March",4.6
"24616","Webster",2002,"April",4.2
"24617","Webster",2002,"May",3.5
"24618","Webster",2002,"June",4.4
"24619","Webster",2002,"July",4
"24620","Webster",2002,"August",3.9
"24621","Webster",2002,"September",3.8
"24622","Webster",2019,"July",3.4
"24623","Webster",2019,"August",3.5
"24624","Webster",2019,"September",2.4
"24625","Webster",2019,"October",2.4
"24626","Webster",2019,"November",2.6
"24627","Webster",2019,"December",3.2
"24628","Webster",2020,"January",3.7
"24629","Webster",2020,"February",3.5
"24630","Webster",2020,"March",3.8
"24631","Webster",2020,"April",10.3
"24632","Webster",2020,"May",7.5
"24633","Webster",2020,"June",7.2
"24634","Webster",2020,"July",6
"24635","Webster",2020,"August",4.9
"24636","Warren",2017,"February",3.5
"24637","Warren",2017,"March",3.2
"24638","Warren",2017,"April",2.6
"24639","Warren",2017,"May",2.6
"24640","Warren",2017,"June",2.8
"24641","Warren",2017,"July",2.7
"24642","Warren",2017,"August",2.6
"24643","Warren",2017,"September",2.3
"24644","Warren",2017,"October",2
"24645","Warren",2017,"November",2.1
"24646","Warren",2017,"December",2.4
"24647","Warren",2018,"January",3.3
"24648","Warren",2018,"February",3.1
"24649","Warren",2018,"March",2.8
"24650","Warren",2018,"April",2.2
"24651","Warren",2018,"May",2
"24652","Washington",2014,"July",3.7
"24653","Washington",2014,"August",3.5
"24654","Washington",2014,"September",3.1
"24655","Washington",2014,"October",2.8
"24656","Washington",2014,"November",2.8
"24657","Washington",2014,"December",3.3
"24658","Washington",2015,"January",4.5
"24659","Washington",2015,"February",4
"24660","Washington",2015,"March",3.7
"24661","Washington",2015,"April",2.9
"24662","Washington",2015,"May",2.9
"24663","Washington",2015,"June",2.9
"24664","Washington",2015,"July",3
"24665","Washington",2015,"August",2.7
"24666","Washington",2015,"September",2.6
"24667","Washington",2015,"October",2.5
"24668","Washington",2015,"November",2.4
"24669","Washington",2015,"December",2.8
"24670","Webster",2002,"October",3.6
"24671","Webster",2002,"November",4.1
"24672","Webster",2002,"December",4.4
"24673","Webster",2003,"January",5.3
"24674","Webster",2003,"February",5.5
"24675","Webster",2003,"March",5.1
"24676","Webster",2003,"April",4.6
"24677","Webster",2003,"May",4.2
"24678","Webster",2003,"June",4.7
"24679","Webster",2003,"July",4.5
"24680","Webster",2003,"August",4.5
"24681","Webster",2003,"September",4.5
"24682","Webster",2003,"October",4.2
"24683","Webster",2003,"November",4.4
"24684","Webster",2003,"December",4.6
"24685","Webster",2004,"January",5.5
"24686","Webster",2004,"February",5.2
"24687","Webster",2004,"March",5.2
"24688","Webster",2004,"April",4.4
"24689","Webster",2004,"May",4.3
"24690","Webster",2004,"June",5
"24691","Webster",2004,"July",4.7
"24692","Webster",2004,"August",4.7
"24693","Webster",2004,"September",4.4
"24694","Webster",2004,"October",4.4
"24695","Webster",2004,"November",4.8
"24696","Webster",2004,"December",5
"24697","Webster",2005,"January",5.3
"24698","Webster",2005,"February",5.2
"24699","Webster",2005,"March",4.9
"24700","Webster",2005,"April",4.2
"24701","Webster",2005,"May",4.1
"24702","Webster",2005,"June",4.5
"24703","Webster",2005,"July",3.9
"24704","Webster",2005,"August",3.7
"24705","Webster",2005,"September",3.9
"24706","Webster",2005,"October",3.7
"24707","Webster",2005,"November",4
"24708","Webster",2020,"September",4.3
"24709","Webster",2020,"October",3.5
"24710","Webster",2020,"November",3.9
"24711","Webster",2020,"December",4.4
"24712","Webster",2021,"January",4.9
"24713","Webster",2021,"February",5
"24714","Webster",2021,"March",4.7
"24715","Webster",2021,"April",4.2
"24716","Webster",2021,"May",4.3
"24717","Webster",2021,"June",5.6
"24718","Winnebago",2000,"January",2.3
"24719","Winnebago",2000,"February",2
"24720","Winnebago",2000,"March",2.3
"24721","Winnebago",2000,"April",1.9
"24722","Winnebago",2000,"May",1.9
"24723","Winnebago",2000,"June",1.8
"24724","Warren",2018,"June",2.4
"24725","Warren",2018,"July",2.3
"24726","Warren",2018,"August",2.2
"24727","Warren",2018,"September",2
"24728","Warren",2018,"October",1.8
"24729","Warren",2018,"November",1.8
"24730","Warren",2018,"December",2.4
"24731","Warren",2019,"January",3.4
"24732","Warren",2019,"February",3.1
"24733","Warren",2019,"March",3.3
"24734","Warren",2019,"April",2.3
"24735","Warren",2019,"May",2.3
"24736","Warren",2019,"June",2.6
"24737","Warren",2019,"July",2.6
"24738","Washington",2016,"January",3.8
"24739","Washington",2016,"February",3.6
"24740","Washington",2016,"March",2.9
"24741","Washington",2016,"April",2.5
"24742","Washington",2016,"May",2.7
"24743","Washington",2016,"June",2.9
"24744","Washington",2016,"July",2.7
"24745","Washington",2016,"August",3
"24746","Washington",2016,"September",2.9
"24747","Webster",2005,"December",4.3
"24748","Webster",2006,"January",4.4
"24749","Webster",2006,"February",4.5
"24750","Webster",2006,"March",4.1
"24751","Webster",2006,"April",3.5
"24752","Webster",2006,"May",3.8
"24753","Webster",2006,"June",4
"24754","Webster",2006,"July",4.1
"24755","Webster",2006,"August",3.8
"24756","Webster",2006,"September",3.5
"24757","Webster",2006,"October",3.4
"24758","Webster",2006,"November",3.5
"24759","Webster",2006,"December",4
"24760","Webster",2007,"January",4.8
"24761","Webster",2007,"February",4.4
"24762","Webster",2007,"March",4.3
"24763","Webster",2007,"April",3.9
"24764","Webster",2007,"May",3.5
"24765","Webster",2007,"June",4.2
"24766","Webster",2007,"July",3.9
"24767","Webster",2007,"August",3.8
"24768","Winnebago",2000,"July",1.8
"24769","Winnebago",2000,"August",1.9
"24770","Winnebago",2000,"September",2
"24771","Winnebago",2000,"October",1.9
"24772","Winnebago",2000,"November",2
"24773","Winnebago",2000,"December",2.9
"24774","Winnebago",2001,"January",2.9
"24775","Winnebago",2001,"February",3
"24776","Winnebago",2001,"March",3.1
"24777","Winnebago",2001,"April",2.5
"24778","Winnebago",2001,"May",2.2
"24779","Winnebago",2001,"June",2.6
"24780","Winnebago",2001,"July",2.5
"24781","Winnebago",2001,"August",2.6
"24782","Warren",2019,"August",2.4
"24783","Warren",2019,"September",2.1
"24784","Warren",2019,"October",2
"24785","Warren",2019,"November",2.1
"24786","Warren",2019,"December",2.5
"24787","Warren",2020,"January",3.3
"24788","Warren",2020,"February",3
"24789","Warren",2020,"March",3.2
"24790","Warren",2020,"April",10.1
"24791","Warren",2020,"May",7.1
"24792","Washington",2016,"October",2.6
"24793","Washington",2016,"November",2.4
"24794","Washington",2016,"December",2.9
"24795","Washington",2017,"January",4.4
"24796","Washington",2017,"February",3.8
"24797","Washington",2017,"March",3.3
"24798","Washington",2017,"April",2.8
"24799","Washington",2017,"May",2.8
"24800","Washington",2017,"June",3
"24801","Washington",2017,"July",2.9
"24802","Washington",2017,"August",2.9
"24803","Washington",2017,"September",2.4
"24804","Washington",2017,"October",2.1
"24805","Washington",2017,"November",2.1
"24806","Washington",2017,"December",2.5
"24807","Washington",2018,"January",3.7
"24808","Washington",2018,"February",3.5
"24809","Washington",2018,"March",2.8
"24810","Washington",2018,"April",2.3
"24811","Washington",2018,"May",2
"24812","Webster",2007,"September",3.7
"24813","Webster",2007,"October",3.5
"24814","Webster",2007,"November",3.5
"24815","Webster",2007,"December",4.2
"24816","Webster",2008,"January",4.6
"24817","Webster",2008,"February",4.4
